"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2003-2009"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE332","Arr. Liege","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1242807.37"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE334","Arr. Waremme","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE335","Arr. Verviers - Communes francophones","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","185981.29"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE336","Bezirk Verviers - Deutschsprachige Gemeinschaft","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE341","Arr. Arlon","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","70257.93"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE342","Arr. Bastogne","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE343","Arr. Marche-en-Famenne","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","7255.35"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE344","Arr. Neufchateau","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","4450.33"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE345","Arr. Virton","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE351","Arr. Dinant","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","13678.6"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE352","Arr. Namur","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","150039.07"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE353","Arr. Philippeville","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","8322.62"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BG311","Vidin","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","59636.92"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BG312","Montana","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","27737.26"
